event_id,order_id,event_time,ingestion_time,event_type
5964,2489,2023-05-29 15:00:00,2023-05-29 17:00:00,PURCHASE
5965,1263,2023-02-15 13:00:00,2023-02-15 13:00:00,VIEW
5966,4421,2023-07-28 11:00:00,2023-07-28 11:00:00,PURCHASE
5967,1868,2023-04-12 19:00:00,2023-04-12 19:00:00,PURCHASE
5968,6093,2023-06-16 15:00:00,2023-06-16 15:00:00,ADD_TO_CART
5969,6812,2023-05-11 09:00:00,2023-05-11 09:00:00,PURCHASE
5970,5290,2023-03-24 11:00:00,2023-03-24 16:00:00,ADD_TO_CART
5971,4061,2023-05-18 05:00:00,2023-05-18 05:00:00,ADD_TO_CART
5972,7621,2023-04-04 00:00:00,2023-04-04 00:00:00,VIEW
5973,7958,2023-10-19 06:00:00,2023-10-19 06:00:00,ADD_TO_CART
5974,5037,2023-04-17 00:00:00,2023-04-17 00:00:00,PURCHASE
5975,2280,2023-07-09 03:00:00,2023-07-09 05:00:00,ADD_TO_CART
5976,7342,2023-10-03 15:00:00,2023-10-03 17:00:00,ADD_TO_CART
5977,5050,2023-12-19 03:00:00,2023-12-19 03:00:00,ADD_TO_CART
5978,7198,2023-01-15 07:00:00,2023-01-15 12:00:00,PURCHASE
5979,1734,2023-09-25 11:00:00,2023-09-25 11:00:00,VIEW
5980,7557,2023-08-06 12:00:00,2023-08-06 12:00:00,PURCHASE
5981,4997,2023-11-24 23:00:00,2023-11-24 23:00:00,PURCHASE
5982,7535,2023-05-07 05:00:00,2023-05-07 10:00:00,VIEW
5983,3719,2023-11-06 12:00:00,2023-11-06 13:00:00,PURCHASE
5984,1395,2023-04-03 03:00:00,2023-04-03 04:00:00,ADD_TO_CART
5985,7656,2023-12-14 13:00:00,2023-12-14 15:00:00,ADD_TO_CART
5986,2110,2023-08-17 17:00:00,2023-08-17 19:00:00,VIEW
5987,4587,2023-06-02 14:00:00,2023-06-02 14:00:00,ADD_TO_CART
5988,4169,2023-01-04 17:00:00,2023-01-04 17:00:00,PURCHASE
5989,2561,2023-08-08 02:00:00,2023-08-08 02:00:00,PURCHASE
5990,5359,2023-08-27 04:00:00,2023-08-27 05:00:00,PURCHASE
5991,7395,2023-06-17 04:00:00,2023-06-17 06:00:00,PURCHASE
5992,653,2023-05-12 12:00:00,2023-05-12 17:00:00,ADD_TO_CART
5993,2464,2023-10-26 12:00:00,2023-10-26 12:00:00,VIEW
5994,171,2023-10-22 03:00:00,2023-10-22 08:00:00,ADD_TO_CART
5995,2992,2023-02-12 00:00:00,2023-02-12 01:00:00,ADD_TO_CART
5996,3103,2023-11-28 16:00:00,2023-11-28 18:00:00,PURCHASE
5997,7174,2023-08-13 07:00:00,2023-08-13 09:00:00,PURCHASE
5998,2730,2023-03-12 05:00:00,2023-03-12 06:00:00,ADD_TO_CART
5999,6557,2023-12-09 18:00:00,2023-12-09 20:00:00,PURCHASE
6000,1723,2024-01-01 19:00:00,2024-01-01 19:00:00,VIEW
6001,5106,2023-03-10 19:00:00,2023-03-11 00:00:00,VIEW
6002,1461,2023-03-03 23:00:00,2023-03-03 23:00:00,VIEW
6003,2759,2023-01-05 21:00:00,2023-01-05 21:00:00,VIEW
6004,2901,2023-08-06 13:00:00,2023-08-06 18:00:00,VIEW
6005,556,2023-04-17 09:00:00,2023-04-17 09:00:00,PURCHASE
6006,6085,2023-05-21 12:00:00,2023-05-21 12:00:00,ADD_TO_CART
6007,6800,2023-05-30 19:00:00,2023-05-30 21:00:00,PURCHASE
6008,6709,2023-09-22 02:00:00,2023-09-22 03:00:00,ADD_TO_CART
6009,6774,2023-12-17 16:00:00,2023-12-17 16:00:00,ADD_TO_CART
6010,7267,2023-04-06 08:00:00,2023-04-06 13:00:00,VIEW
6011,7212,2023-12-26 03:00:00,2023-12-26 03:00:00,VIEW
6012,1968,2023-06-19 13:00:00,2023-06-19 13:00:00,ADD_TO_CART
6013,3520,2023-02-08 02:00:00,2023-02-08 02:00:00,VIEW
6014,6157,2023-06-30 18:00:00,2023-06-30 18:00:00,ADD_TO_CART
6015,219,2023-02-22 04:00:00,2023-02-22 06:00:00,PURCHASE
6016,1612,2023-11-05 08:00:00,2023-11-05 10:00:00,VIEW
6017,1740,2023-06-23 21:00:00,2023-06-23 21:00:00,ADD_TO_CART
6018,4860,2023-02-01 20:00:00,2023-02-01 20:00:00,ADD_TO_CART
6019,4309,2023-07-30 14:00:00,2023-07-30 14:00:00,VIEW
6020,2482,2023-05-21 03:00:00,2023-05-21 03:00:00,ADD_TO_CART
6021,1818,2023-08-22 11:00:00,2023-08-22 11:00:00,PURCHASE
6022,2928,2023-06-18 21:00:00,2023-06-18 21:00:00,PURCHASE
6023,136,2023-08-21 08:00:00,2023-08-21 09:00:00,ADD_TO_CART
6024,6975,2023-08-26 16:00:00,2023-08-26 16:00:00,PURCHASE
6025,2103,2023-04-08 02:00:00,2023-04-08 02:00:00,ADD_TO_CART
6026,6056,2023-12-02 11:00:00,2023-12-02 11:00:00,VIEW
6027,6071,2023-09-07 23:00:00,2023-09-07 23:00:00,VIEW
6028,2750,2023-10-28 18:00:00,2023-10-28 18:00:00,VIEW
6029,7801,2023-02-05 10:00:00,2023-02-05 11:00:00,VIEW
6030,2119,2023-12-30 07:00:00,2023-12-30 07:00:00,PURCHASE
6031,5163,2023-10-09 18:00:00,2023-10-09 19:00:00,ADD_TO_CART
6032,3401,2023-07-06 11:00:00,2023-07-06 13:00:00,PURCHASE
6033,4539,2023-05-14 03:00:00,2023-05-14 03:00:00,PURCHASE
6034,4554,2023-03-08 16:00:00,2023-03-08 18:00:00,ADD_TO_CART
6035,5779,2023-06-21 12:00:00,2023-06-21 14:00:00,PURCHASE
6036,6043,2023-11-09 00:00:00,2023-11-09 02:00:00,ADD_TO_CART
6037,6835,2023-12-29 12:00:00,2023-12-29 14:00:00,VIEW
6038,7774,2023-01-26 04:00:00,2023-01-26 06:00:00,PURCHASE
6039,6271,2023-04-10 10:00:00,2023-04-10 10:00:00,PURCHASE
6040,3939,2023-08-19 12:00:00,2023-08-19 17:00:00,ADD_TO_CART
6041,1776,2023-07-15 13:00:00,2023-07-15 14:00:00,PURCHASE
6042,6605,2023-02-21 11:00:00,2023-02-21 16:00:00,PURCHASE
6043,817,2023-05-18 03:00:00,2023-05-18 04:00:00,ADD_TO_CART
6044,7861,2023-08-26 19:00:00,2023-08-26 20:00:00,PURCHASE
6045,7253,2023-06-14 02:00:00,2023-06-14 04:00:00,PURCHASE
6046,3817,2023-12-31 19:00:00,2023-12-31 19:00:00,ADD_TO_CART
6047,3068,2023-12-31 11:00:00,2023-12-31 11:00:00,VIEW
6048,267,2023-01-14 06:00:00,2023-01-14 06:00:00,PURCHASE
6049,3355,2023-04-23 12:00:00,2023-04-23 14:00:00,VIEW
6050,2228,2023-08-11 15:00:00,2023-08-11 17:00:00,ADD_TO_CART
6051,702,2023-10-28 13:00:00,2023-10-28 13:00:00,VIEW
6052,7182,2023-05-02 11:00:00,2023-05-02 16:00:00,PURCHASE
6053,1374,2023-11-19 20:00:00,2023-11-19 22:00:00,PURCHASE
6054,179,2023-09-05 21:00:00,2023-09-05 21:00:00,PURCHASE
6055,6401,2023-07-14 19:00:00,2023-07-14 21:00:00,VIEW
6056,4974,2023-02-14 19:00:00,2023-02-14 19:00:00,VIEW
6057,250,2023-03-19 09:00:00,2023-03-19 09:00:00,ADD_TO_CART
6058,4355,2023-07-15 05:00:00,2023-07-15 05:00:00,ADD_TO_CART
6059,6278,2023-05-19 08:00:00,2023-05-19 10:00:00,PURCHASE
6060,6985,2023-10-30 17:00:00,2023-10-30 17:00:00,ADD_TO_CART
6061,805,2023-10-28 21:00:00,2023-10-28 21:00:00,PURCHASE
6062,2015,2023-08-23 15:00:00,2023-08-23 15:00:00,ADD_TO_CART
6063,5023,2023-01-27 04:00:00,2023-01-27 04:00:00,ADD_TO_CART
6064,3399,2023-02-01 05:00:00,2023-02-01 05:00:00,VIEW
6065,1385,2023-05-18 16:00:00,2023-05-18 16:00:00,VIEW
6066,1599,2023-06-06 16:00:00,2023-06-06 17:00:00,ADD_TO_CART
6067,830,2023-02-14 11:00:00,2023-02-14 11:00:00,VIEW
6068,3932,2023-10-13 23:00:00,2023-10-14 00:00:00,PURCHASE
6069,3605,2023-06-09 03:00:00,2023-06-09 08:00:00,VIEW
6070,2885,2023-05-10 09:00:00,2023-05-10 11:00:00,PURCHASE
6071,545,2023-11-13 00:00:00,2023-11-13 01:00:00,VIEW
6072,6559,2023-10-15 08:00:00,2023-10-15 08:00:00,ADD_TO_CART
6073,4544,2023-09-24 08:00:00,2023-09-24 08:00:00,ADD_TO_CART
6074,7569,2023-02-15 13:00:00,2023-02-15 13:00:00,ADD_TO_CART
6075,6499,2023-09-15 08:00:00,2023-09-15 08:00:00,PURCHASE
6076,5966,2023-09-19 19:00:00,2023-09-19 19:00:00,VIEW
6077,5850,2023-12-22 01:00:00,2023-12-22 06:00:00,ADD_TO_CART
6078,4473,2023-05-27 18:00:00,2023-05-27 23:00:00,VIEW
6079,6596,2023-09-25 22:00:00,2023-09-26 00:00:00,ADD_TO_CART
6080,1749,2023-09-22 03:00:00,2023-09-22 03:00:00,PURCHASE
6081,5121,2023-11-23 16:00:00,2023-11-23 21:00:00,PURCHASE
6082,7722,2023-07-20 14:00:00,2023-07-20 14:00:00,PURCHASE
6083,222,2023-08-25 19:00:00,2023-08-25 20:00:00,VIEW
6084,3,2023-09-27 13:00:00,2023-09-27 18:00:00,PURCHASE
6085,2379,2023-09-07 16:00:00,2023-09-07 16:00:00,PURCHASE
6086,1707,2023-10-25 01:00:00,2023-10-25 01:00:00,VIEW
6087,841,2023-12-16 12:00:00,2023-12-16 12:00:00,VIEW
6088,846,2023-12-09 10:00:00,2023-12-09 15:00:00,PURCHASE
6089,4891,2023-08-28 14:00:00,2023-08-28 15:00:00,PURCHASE
6090,7068,2023-04-17 21:00:00,2023-04-17 22:00:00,ADD_TO_CART
6091,4724,2023-12-07 03:00:00,2023-12-07 03:00:00,VIEW
6092,7011,2023-10-11 17:00:00,2023-10-11 17:00:00,PURCHASE
6093,2112,2023-01-29 16:00:00,2023-01-29 16:00:00,VIEW
6094,7088,2023-05-22 01:00:00,2023-05-22 01:00:00,VIEW
6095,1575,2023-09-16 05:00:00,2023-09-16 06:00:00,VIEW
6096,717,2023-07-08 09:00:00,2023-07-08 09:00:00,VIEW
6097,3826,2023-07-02 16:00:00,2023-07-02 18:00:00,VIEW
6098,6455,2023-07-27 10:00:00,2023-07-27 11:00:00,VIEW
6099,2185,2023-04-03 21:00:00,2023-04-03 21:00:00,PURCHASE
6100,7912,2023-07-07 04:00:00,2023-07-07 04:00:00,PURCHASE
6101,4228,2023-09-28 03:00:00,2023-09-28 03:00:00,VIEW
6102,4400,2023-10-10 11:00:00,2023-10-10 11:00:00,VIEW
6103,94,2023-11-30 11:00:00,2023-11-30 16:00:00,VIEW
6104,759,2023-11-13 16:00:00,2023-11-13 16:00:00,ADD_TO_CART
6105,2607,2023-09-15 11:00:00,2023-09-15 11:00:00,VIEW
6106,2091,2023-10-20 07:00:00,2023-10-20 07:00:00,VIEW
6107,3660,2023-01-12 14:00:00,2023-01-12 14:00:00,VIEW
6108,1043,2023-01-28 16:00:00,2023-01-28 18:00:00,VIEW
6109,3191,2023-07-02 14:00:00,2023-07-02 14:00:00,ADD_TO_CART
6110,2073,2023-11-25 08:00:00,2023-11-25 13:00:00,PURCHASE
6111,7119,2023-01-21 13:00:00,2023-01-21 13:00:00,PURCHASE
6112,3235,2023-05-15 09:00:00,2023-05-15 14:00:00,PURCHASE
6113,2383,2023-01-21 05:00:00,2023-01-21 05:00:00,VIEW
6114,3368,2023-09-08 00:00:00,2023-09-08 00:00:00,PURCHASE
6115,6237,2023-08-13 23:00:00,2023-08-13 23:00:00,PURCHASE
6116,4121,2023-08-08 01:00:00,2023-08-08 01:00:00,PURCHASE
6117,6983,2023-01-05 07:00:00,2023-01-05 09:00:00,VIEW
6118,106,2023-05-29 10:00:00,2023-05-29 12:00:00,PURCHASE
6119,5157,2023-09-10 00:00:00,2023-09-10 01:00:00,PURCHASE
6120,6794,2023-03-15 09:00:00,2023-03-15 14:00:00,PURCHASE
6121,4673,2023-12-21 02:00:00,2023-12-21 02:00:00,ADD_TO_CART
6122,968,2023-05-25 03:00:00,2023-05-25 03:00:00,ADD_TO_CART
6123,6292,2023-12-28 08:00:00,2023-12-28 10:00:00,ADD_TO_CART
6124,7116,2023-05-09 20:00:00,2023-05-09 22:00:00,ADD_TO_CART
6125,5503,2023-12-01 17:00:00,2023-12-01 19:00:00,ADD_TO_CART
6126,3409,2023-12-10 01:00:00,2023-12-10 03:00:00,PURCHASE
6127,2641,2023-06-05 18:00:00,2023-06-05 19:00:00,ADD_TO_CART
6128,451,2023-07-11 19:00:00,2023-07-11 19:00:00,VIEW
6129,193,2023-11-30 21:00:00,2023-11-30 23:00:00,ADD_TO_CART
6130,7252,2023-05-05 11:00:00,2023-05-05 11:00:00,VIEW
6131,2268,2023-06-19 20:00:00,2023-06-19 20:00:00,PURCHASE
6132,6404,2023-05-26 04:00:00,2023-05-26 06:00:00,PURCHASE
6133,7814,2023-12-05 17:00:00,2023-12-05 17:00:00,ADD_TO_CART
6134,4303,2023-10-15 18:00:00,2023-10-15 19:00:00,VIEW
6135,25,2023-10-28 00:00:00,2023-10-28 02:00:00,PURCHASE
6136,3694,2023-01-15 14:00:00,2023-01-15 14:00:00,VIEW
6137,1452,2023-03-06 19:00:00,2023-03-06 19:00:00,PURCHASE
6138,940,2023-09-21 01:00:00,2023-09-21 06:00:00,VIEW
6139,4269,2023-05-05 04:00:00,2023-05-05 05:00:00,VIEW
6140,7299,2023-11-08 03:00:00,2023-11-08 03:00:00,PURCHASE
6141,4539,2023-02-25 09:00:00,2023-02-25 11:00:00,VIEW
6142,6640,2023-08-26 15:00:00,2023-08-26 15:00:00,ADD_TO_CART
6143,580,2023-08-06 22:00:00,2023-08-06 23:00:00,PURCHASE
6144,2781,2023-05-31 19:00:00,2023-06-01 00:00:00,ADD_TO_CART
6145,654,2023-07-28 17:00:00,2023-07-28 17:00:00,PURCHASE
6146,428,2023-01-01 13:00:00,2023-01-01 15:00:00,PURCHASE
6147,1627,2023-10-05 09:00:00,2023-10-05 09:00:00,PURCHASE
6148,5550,2023-09-11 10:00:00,2023-09-11 10:00:00,ADD_TO_CART
6149,1249,2023-10-20 12:00:00,2023-10-20 13:00:00,VIEW
6150,3173,2023-12-14 10:00:00,2023-12-14 10:00:00,ADD_TO_CART
6151,6310,2023-11-10 11:00:00,2023-11-10 11:00:00,PURCHASE
6152,4865,2023-04-15 14:00:00,2023-04-15 15:00:00,VIEW
6153,2356,2023-10-18 10:00:00,2023-10-18 11:00:00,VIEW
6154,1563,2023-06-17 14:00:00,2023-06-17 16:00:00,ADD_TO_CART
6155,4583,2023-07-17 00:00:00,2023-07-17 00:00:00,PURCHASE
6156,1154,2023-07-11 11:00:00,2023-07-11 16:00:00,PURCHASE
6157,330,2023-12-23 16:00:00,2023-12-23 16:00:00,VIEW
6158,2372,2023-05-11 12:00:00,2023-05-11 12:00:00,VIEW
6159,7785,2023-03-16 04:00:00,2023-03-16 04:00:00,PURCHASE
6160,4162,2023-01-04 08:00:00,2023-01-04 13:00:00,ADD_TO_CART
6161,931,2023-10-18 11:00:00,2023-10-18 16:00:00,VIEW
6162,4775,2023-01-02 11:00:00,2023-01-02 11:00:00,ADD_TO_CART
6163,5743,2023-09-07 23:00:00,2023-09-07 23:00:00,PURCHASE
6164,637,2023-09-02 17:00:00,2023-09-02 17:00:00,PURCHASE
6165,6420,2023-07-05 12:00:00,2023-07-05 13:00:00,PURCHASE
6166,5927,2023-09-29 16:00:00,2023-09-29 17:00:00,VIEW
6167,3173,2023-03-31 23:00:00,2023-03-31 23:00:00,VIEW
6168,3445,2023-04-20 18:00:00,2023-04-20 18:00:00,ADD_TO_CART
6169,6239,2023-11-26 15:00:00,2023-11-26 15:00:00,ADD_TO_CART
6170,1554,2023-05-12 08:00:00,2023-05-12 13:00:00,PURCHASE
6171,6768,2023-01-28 14:00:00,2023-01-28 15:00:00,ADD_TO_CART
6172,2410,2023-05-14 05:00:00,2023-05-14 05:00:00,PURCHASE
6173,5513,2023-06-20 01:00:00,2023-06-20 01:00:00,ADD_TO_CART
6174,6531,2023-11-06 08:00:00,2023-11-06 13:00:00,PURCHASE
6175,2308,2023-08-27 21:00:00,2023-08-27 22:00:00,ADD_TO_CART
6176,6787,2023-11-29 03:00:00,2023-11-29 03:00:00,VIEW
6177,5521,2023-12-24 15:00:00,2023-12-24 17:00:00,ADD_TO_CART
6178,1184,2023-09-24 10:00:00,2023-09-24 10:00:00,ADD_TO_CART
6179,6390,2023-07-17 04:00:00,2023-07-17 04:00:00,VIEW
6180,760,2023-10-12 15:00:00,2023-10-12 20:00:00,ADD_TO_CART
6181,2117,2023-11-05 22:00:00,2023-11-05 22:00:00,ADD_TO_CART
6182,2111,2023-03-26 20:00:00,2023-03-27 01:00:00,PURCHASE
6183,3413,2023-10-12 15:00:00,2023-10-12 17:00:00,VIEW
6184,2344,2023-06-19 15:00:00,2023-06-19 17:00:00,ADD_TO_CART
6185,4342,2023-02-02 03:00:00,2023-02-02 03:00:00,ADD_TO_CART
6186,7873,2023-06-10 02:00:00,2023-06-10 07:00:00,VIEW
6187,4945,2023-01-03 23:00:00,2023-01-03 23:00:00,PURCHASE
6188,1923,2023-11-12 18:00:00,2023-11-12 18:00:00,VIEW
6189,5904,2023-04-15 23:00:00,2023-04-16 04:00:00,PURCHASE
6190,7793,2023-09-02 04:00:00,2023-09-02 04:00:00,PURCHASE
6191,2847,2023-07-06 13:00:00,2023-07-06 13:00:00,VIEW
6192,5199,2023-06-29 15:00:00,2023-06-29 15:00:00,VIEW
6193,3924,2023-02-28 08:00:00,2023-02-28 10:00:00,ADD_TO_CART
6194,3462,2023-03-11 02:00:00,2023-03-11 02:00:00,PURCHASE
6195,3830,2023-08-07 08:00:00,2023-08-07 09:00:00,ADD_TO_CART
6196,287,2023-04-30 14:00:00,2023-04-30 15:00:00,ADD_TO_CART
6197,5752,2023-07-19 00:00:00,2023-07-19 01:00:00,PURCHASE
6198,5672,2023-05-30 04:00:00,2023-05-30 04:00:00,VIEW
6199,5330,2023-03-19 23:00:00,2023-03-19 23:00:00,ADD_TO_CART
6200,7899,2023-10-03 16:00:00,2023-10-03 16:00:00,VIEW
6201,2254,2023-11-17 07:00:00,2023-11-17 09:00:00,VIEW
6202,4616,2023-07-12 22:00:00,2023-07-12 22:00:00,ADD_TO_CART
6203,2518,2023-10-22 17:00:00,2023-10-22 22:00:00,ADD_TO_CART
6204,938,2023-11-21 08:00:00,2023-11-21 08:00:00,PURCHASE
6205,4266,2023-02-01 15:00:00,2023-02-01 16:00:00,VIEW
6206,6141,2023-04-28 00:00:00,2023-04-28 05:00:00,VIEW
6207,3185,2023-01-03 07:00:00,2023-01-03 07:00:00,PURCHASE
6208,7119,2023-02-13 08:00:00,2023-02-13 10:00:00,PURCHASE
6209,5557,2023-11-17 20:00:00,2023-11-18 01:00:00,ADD_TO_CART
6210,7640,2023-11-05 05:00:00,2023-11-05 05:00:00,ADD_TO_CART
6211,3486,2023-03-02 03:00:00,2023-03-02 08:00:00,ADD_TO_CART
6212,7553,2023-09-06 08:00:00,2023-09-06 09:00:00,ADD_TO_CART
6213,5239,2023-04-17 02:00:00,2023-04-17 02:00:00,VIEW
6214,847,2023-05-18 22:00:00,2023-05-18 22:00:00,ADD_TO_CART
6215,1101,2023-01-24 04:00:00,2023-01-24 05:00:00,PURCHASE
6216,2870,2023-05-08 10:00:00,2023-05-08 15:00:00,PURCHASE
6217,6362,2023-08-31 07:00:00,2023-08-31 07:00:00,PURCHASE
6218,6929,2023-09-17 12:00:00,2023-09-17 14:00:00,ADD_TO_CART
6219,4086,2023-02-03 15:00:00,2023-02-03 20:00:00,ADD_TO_CART
6220,4143,2023-01-30 05:00:00,2023-01-30 05:00:00,VIEW
6221,1159,2023-11-04 18:00:00,2023-11-04 18:00:00,VIEW
6222,5547,2023-07-24 21:00:00,2023-07-24 21:00:00,ADD_TO_CART
6223,4785,2023-06-23 19:00:00,2023-06-23 21:00:00,PURCHASE
6224,3713,2023-04-06 16:00:00,2023-04-06 16:00:00,PURCHASE
6225,7829,2023-08-27 11:00:00,2023-08-27 11:00:00,PURCHASE
6226,3095,2023-03-18 06:00:00,2023-03-18 06:00:00,ADD_TO_CART
6227,2589,2023-06-27 02:00:00,2023-06-27 07:00:00,VIEW
6228,5271,2023-10-17 04:00:00,2023-10-17 05:00:00,ADD_TO_CART
6229,6682,2023-12-22 08:00:00,2023-12-22 08:00:00,VIEW
6230,4212,2023-08-04 15:00:00,2023-08-04 15:00:00,ADD_TO_CART
6231,2250,2023-09-23 16:00:00,2023-09-23 16:00:00,ADD_TO_CART
6232,4361,2023-03-17 10:00:00,2023-03-17 15:00:00,VIEW
6233,6279,2023-05-30 03:00:00,2023-05-30 05:00:00,VIEW
6234,4132,2023-02-05 03:00:00,2023-02-05 04:00:00,PURCHASE
6235,957,2023-01-01 05:00:00,2023-01-01 07:00:00,VIEW
6236,2194,2023-06-18 18:00:00,2023-06-18 18:00:00,VIEW
6237,5140,2023-07-04 01:00:00,2023-07-04 01:00:00,VIEW
6238,3478,2023-06-03 09:00:00,2023-06-03 09:00:00,PURCHASE
6239,4048,2023-03-06 00:00:00,2023-03-06 00:00:00,VIEW
6240,7582,2023-05-28 17:00:00,2023-05-28 19:00:00,VIEW
6241,6947,2023-09-18 01:00:00,2023-09-18 01:00:00,PURCHASE
6242,4813,2023-06-05 23:00:00,2023-06-06 00:00:00,ADD_TO_CART
6243,6923,2023-04-13 09:00:00,2023-04-13 09:00:00,VIEW
6244,3462,2023-01-28 12:00:00,2023-01-28 13:00:00,ADD_TO_CART
6245,6363,2023-01-21 08:00:00,2023-01-21 08:00:00,VIEW
6246,5967,2023-04-29 13:00:00,2023-04-29 18:00:00,PURCHASE
6247,1324,2023-03-10 06:00:00,2023-03-10 08:00:00,VIEW
6248,1497,2023-01-19 11:00:00,2023-01-19 11:00:00,ADD_TO_CART
6249,4573,2023-10-02 01:00:00,2023-10-02 01:00:00,PURCHASE
6250,6234,2023-05-15 13:00:00,2023-05-15 18:00:00,PURCHASE
6251,1894,2023-04-10 00:00:00,2023-04-10 00:00:00,ADD_TO_CART
6252,6843,2023-09-30 19:00:00,2023-09-30 19:00:00,VIEW
6253,3457,2023-10-29 16:00:00,2023-10-29 17:00:00,PURCHASE
6254,7906,2023-03-01 19:00:00,2023-03-01 21:00:00,ADD_TO_CART
6255,6562,2023-05-22 22:00:00,2023-05-23 00:00:00,ADD_TO_CART
6256,3556,2023-05-23 21:00:00,2023-05-23 22:00:00,ADD_TO_CART
6257,1316,2023-10-19 06:00:00,2023-10-19 06:00:00,VIEW
6258,5853,2023-09-25 11:00:00,2023-09-25 12:00:00,VIEW
6259,1274,2023-03-25 03:00:00,2023-03-25 08:00:00,VIEW
6260,964,2023-12-08 15:00:00,2023-12-08 15:00:00,VIEW
6261,5229,2023-10-20 04:00:00,2023-10-20 09:00:00,VIEW
6262,3976,2023-06-23 14:00:00,2023-06-23 14:00:00,PURCHASE
6263,7402,2023-04-18 19:00:00,2023-04-18 19:00:00,VIEW
6264,608,2023-07-09 21:00:00,2023-07-09 21:00:00,PURCHASE
6265,5402,2023-03-30 05:00:00,2023-03-30 06:00:00,VIEW
6266,3864,2023-10-22 13:00:00,2023-10-22 18:00:00,PURCHASE
6267,102,2023-01-07 07:00:00,2023-01-07 07:00:00,ADD_TO_CART
6268,966,2023-04-14 23:00:00,2023-04-15 00:00:00,PURCHASE
6269,1208,2023-01-18 18:00:00,2023-01-18 20:00:00,VIEW
6270,1587,2023-06-10 07:00:00,2023-06-10 12:00:00,ADD_TO_CART
6271,1799,2023-12-13 15:00:00,2023-12-13 15:00:00,VIEW
6272,6807,2023-03-21 16:00:00,2023-03-21 16:00:00,ADD_TO_CART
6273,1812,2023-11-01 08:00:00,2023-11-01 08:00:00,VIEW
6274,1164,2023-07-06 23:00:00,2023-07-07 04:00:00,VIEW
6275,5626,2023-07-27 13:00:00,2023-07-27 13:00:00,ADD_TO_CART
6276,93,2023-05-27 10:00:00,2023-05-27 15:00:00,PURCHASE
6277,1531,2023-08-27 21:00:00,2023-08-27 21:00:00,VIEW
6278,4250,2023-09-02 16:00:00,2023-09-02 17:00:00,PURCHASE
6279,2822,2023-04-27 00:00:00,2023-04-27 00:00:00,ADD_TO_CART
6280,4066,2023-07-02 05:00:00,2023-07-02 05:00:00,ADD_TO_CART
6281,3114,2023-12-17 16:00:00,2023-12-17 16:00:00,ADD_TO_CART
6282,4550,2023-11-06 21:00:00,2023-11-06 21:00:00,PURCHASE
6283,7183,2023-11-06 12:00:00,2023-11-06 13:00:00,PURCHASE
6284,5362,2023-02-09 00:00:00,2023-02-09 01:00:00,VIEW
6285,6589,2023-01-05 00:00:00,2023-01-05 01:00:00,PURCHASE
6286,6988,2023-03-26 03:00:00,2023-03-26 05:00:00,VIEW
6287,2024,2023-07-22 22:00:00,2023-07-22 22:00:00,PURCHASE
6288,1322,2023-06-21 07:00:00,2023-06-21 09:00:00,VIEW
6289,4454,2023-09-22 03:00:00,2023-09-22 03:00:00,PURCHASE
6290,5059,2023-07-29 09:00:00,2023-07-29 09:00:00,ADD_TO_CART
6291,648,2023-12-08 07:00:00,2023-12-08 07:00:00,ADD_TO_CART
6292,1868,2023-08-27 09:00:00,2023-08-27 11:00:00,PURCHASE
6293,2508,2023-06-17 08:00:00,2023-06-17 10:00:00,VIEW
6294,6084,2023-01-03 19:00:00,2023-01-03 20:00:00,ADD_TO_CART
6295,7673,2023-09-22 15:00:00,2023-09-22 20:00:00,ADD_TO_CART
6296,3563,2023-12-07 23:00:00,2023-12-08 04:00:00,PURCHASE
6297,4697,2023-10-30 16:00:00,2023-10-30 17:00:00,ADD_TO_CART
6298,7321,2023-01-11 17:00:00,2023-01-11 18:00:00,VIEW
6299,6084,2023-11-09 18:00:00,2023-11-09 20:00:00,VIEW
6300,1324,2023-07-07 08:00:00,2023-07-07 13:00:00,ADD_TO_CART
6301,1730,2023-08-06 04:00:00,2023-08-06 06:00:00,VIEW
6302,294,2023-08-26 20:00:00,2023-08-26 21:00:00,ADD_TO_CART
6303,5411,2023-08-17 04:00:00,2023-08-17 04:00:00,VIEW
6304,6985,2023-12-09 19:00:00,2023-12-10 00:00:00,ADD_TO_CART
6305,880,2023-08-09 18:00:00,2023-08-09 18:00:00,ADD_TO_CART
6306,920,2023-04-06 01:00:00,2023-04-06 01:00:00,ADD_TO_CART
6307,6935,2023-10-25 03:00:00,2023-10-25 03:00:00,ADD_TO_CART
6308,7726,2023-04-11 03:00:00,2023-04-11 03:00:00,VIEW
6309,3248,2023-01-16 11:00:00,2023-01-16 13:00:00,VIEW
6310,218,2023-07-17 00:00:00,2023-07-17 00:00:00,ADD_TO_CART
6311,2722,2023-12-16 00:00:00,2023-12-16 00:00:00,VIEW
6312,5788,2023-09-22 06:00:00,2023-09-22 08:00:00,ADD_TO_CART
6313,6242,2023-01-22 09:00:00,2023-01-22 14:00:00,VIEW
6314,4666,2023-01-10 17:00:00,2023-01-10 17:00:00,PURCHASE
6315,1164,2023-03-11 05:00:00,2023-03-11 10:00:00,PURCHASE
6316,5189,2023-05-05 04:00:00,2023-05-05 06:00:00,PURCHASE
6317,3314,2023-12-08 00:00:00,2023-12-08 00:00:00,ADD_TO_CART
6318,1370,2023-06-29 12:00:00,2023-06-29 12:00:00,ADD_TO_CART
6319,4890,2023-06-13 16:00:00,2023-06-13 16:00:00,ADD_TO_CART
