order_id,customer_id,store_id,sales_rep_id,order_date
4821,1350,19,22,2023-10-26
4822,1870,13,27,2023-05-27
4823,708,26,24,2023-03-18
4824,602,12,12,2023-03-09
4825,1647,12,18,2023-07-25
4826,1904,22,45,2023-08-24
4827,1383,13,47,2023-02-28
4828,145,28,16,2023-09-15
4829,275,14,4,2023-09-11
4830,509,22,12,2023-08-31
4831,1203,30,49,2023-10-04
4832,753,12,33,2023-08-08
4833,1862,20,22,2023-08-13
4834,1855,12,18,2023-04-11
4835,477,27,48,2023-12-08
4836,1867,6,33,2023-05-02
4837,2000,27,27,2023-08-06
4838,1438,10,42,2023-03-16
4839,1177,20,19,2023-11-27
4840,1128,29,48,2023-08-25
4841,1099,24,14,2023-12-05
4842,1152,9,25,2023-08-28
4843,1735,2,34,2023-06-14
4844,666,7,24,2023-11-30
4845,568,9,38,2023-06-06
4846,1814,25,23,2023-07-30
4847,1369,12,5,2023-10-04
4848,531,5,44,2023-08-04
4849,159,1,36,2023-08-06
4850,1562,22,24,2023-08-21
4851,1450,15,36,2023-01-12
4852,681,8,5,2023-03-24
4853,23,1,39,2023-04-23
4854,1071,18,6,2023-09-28
4855,525,13,45,2023-07-14
4856,729,29,36,2023-05-21
4857,1858,1,45,2023-05-04
4858,1730,5,4,2023-05-21
4859,144,18,10,2023-07-27
4860,1609,16,1,2023-04-25
4861,668,26,21,2023-07-25
4862,1613,10,40,2023-10-15
4863,1443,30,39,2023-12-21
4864,681,4,37,2023-12-09
4865,973,1,3,2023-05-29
4866,799,23,47,2023-07-29
4867,85,8,31,2023-04-22
4868,416,5,27,2023-05-22
4869,694,2,17,2023-01-24
4870,482,24,23,2023-02-18
4871,456,17,13,2023-10-15
4872,827,7,47,2023-11-27
4873,297,17,27,2023-12-31
4874,1136,28,20,2023-01-11
4875,1986,6,46,2023-07-07
4876,1254,29,13,2023-03-09
4877,1120,22,44,2023-03-31
4878,950,15,24,2023-04-20
4879,680,5,41,2023-06-13
4880,378,15,3,2023-07-25
4881,1180,18,43,2023-02-01
4882,421,18,10,2023-11-23
4883,105,25,1,2023-03-15
4884,1729,21,49,2023-09-08
4885,330,21,13,2023-12-21
4886,439,23,14,2023-01-21
4887,1156,6,33,2023-10-23
4888,1891,2,2,2023-10-25
4889,382,27,2,2023-11-24
4890,138,17,39,2023-10-29
4891,943,21,41,2023-12-04
4892,843,4,31,2023-03-14
4893,270,12,4,2023-02-10
4894,1574,19,34,2023-04-04
4895,396,2,19,2023-05-12
4896,1581,26,37,2023-04-09
4897,913,2,9,2023-02-22
4898,464,14,24,2023-08-17
4899,1699,15,13,2023-05-08
4900,450,20,44,2023-07-31
4901,1355,2,30,2023-10-12
4902,1277,4,19,2023-10-06
4903,1705,19,41,2023-12-07
4904,1987,9,10,2023-06-08
4905,1309,7,42,2023-12-18
4906,1298,30,44,2023-08-21
4907,20,13,14,2023-03-12
4908,239,27,40,2023-07-24
4909,1294,12,48,2023-07-08
4910,418,3,49,2023-05-31
4911,1969,13,20,2023-01-08
4912,1334,15,4,2023-11-28
4913,1055,14,38,2023-04-10
4914,1850,24,44,2023-01-16
4915,1128,9,50,2023-06-03
4916,1706,13,39,2023-06-06
4917,186,23,5,2023-04-03
4918,1152,22,42,2023-09-19
4919,1234,4,32,2023-02-06
4920,1438,21,6,2023-06-10
4921,1305,8,14,2023-12-17
4922,1983,3,6,2023-06-23
4923,253,2,14,2023-11-13
4924,19,19,12,2023-01-18
4925,712,28,27,2023-12-17
4926,1756,23,26,2023-01-16
4927,1160,8,12,2023-12-26
4928,223,17,8,2023-09-27
4929,3,13,10,2023-12-25
4930,1987,7,16,2023-03-09
4931,1260,9,26,2023-01-30
4932,854,12,8,2023-11-12
4933,1489,29,41,2023-11-05
4934,228,14,45,2023-08-13
4935,913,14,29,2023-06-13
4936,1678,15,20,2023-11-16
4937,499,3,17,2023-01-14
4938,521,15,19,2023-10-06
4939,702,19,17,2023-06-05
4940,1886,24,39,2023-05-02
4941,917,20,1,2023-09-20
4942,1996,14,29,2023-06-19
4943,1701,8,14,2023-01-10
4944,1163,5,17,2023-06-21
4945,1300,30,13,2023-12-24
4946,291,19,29,2023-01-13
4947,1077,4,34,2023-08-01
4948,1711,14,27,2023-06-10
4949,1134,16,46,2023-08-20
4950,715,20,33,2023-06-09
4951,948,24,29,2023-05-07
4952,648,6,37,2023-02-17
4953,1028,23,39,2023-09-18
4954,1691,25,19,2023-03-02
4955,684,6,46,2023-05-02
4956,1960,3,24,2023-03-31
4957,870,15,14,2023-12-25
4958,1071,29,47,2023-09-12
4959,94,3,37,2023-03-31
4960,940,11,5,2023-01-03
4961,560,3,24,2023-10-07
4962,1776,28,34,2023-04-27
4963,1883,10,50,2023-04-08
4964,213,18,31,2023-06-11
4965,436,1,30,2023-12-06
4966,852,16,9,2023-10-25
4967,508,16,27,2023-10-24
4968,836,27,28,2023-03-23
4969,651,10,42,2023-12-24
4970,205,1,26,2023-05-28
4971,381,4,18,2023-01-06
4972,1097,3,36,2023-07-04
4973,1540,5,8,2023-09-09
4974,1100,12,18,2023-01-25
4975,1865,25,20,2023-02-10
4976,77,12,32,2023-06-18
4977,816,13,29,2023-01-03
4978,768,24,49,2023-12-30
4979,410,12,48,2023-06-20
4980,1638,25,18,2023-02-26
4981,106,16,7,2023-03-24
4982,1869,13,1,2023-11-26
4983,551,5,28,2023-06-28
4984,1500,24,33,2023-05-13
4985,826,4,50,2023-03-27
4986,1299,21,4,2023-12-19
4987,88,15,20,2023-09-28
4988,1747,12,36,2023-12-10
4989,881,19,31,2023-04-04
4990,1101,21,38,2023-12-22
4991,1101,28,28,2023-09-07
4992,1466,19,3,2023-10-22
4993,540,21,6,2023-07-17
4994,245,11,45,2023-03-20
4995,578,30,23,2023-06-15
4996,1802,21,7,2023-02-08
4997,1406,6,36,2023-11-04
4998,982,9,1,2023-08-02
4999,717,1,6,2023-05-11
5000,1594,12,24,2023-06-06
5001,1737,26,37,2023-06-08
5002,1761,14,45,2023-11-18
5003,142,6,36,2023-08-15
5004,893,1,24,2023-02-14
5005,1392,22,38,2023-07-20
5006,1108,2,45,2023-01-22
5007,1167,24,29,2023-12-05
5008,352,11,37,2023-08-30
5009,545,3,45,2023-08-17
5010,913,10,32,2023-08-26
5011,152,30,25,2023-05-29
5012,1182,6,10,2023-09-30
5013,1470,6,35,2023-03-08
5014,653,20,25,2023-01-07
5015,958,21,27,2023-08-21
5016,763,2,45,2023-12-23
5017,1327,26,32,2023-10-19
5018,624,26,12,2023-09-13
5019,656,24,4,2023-03-08
5020,450,10,42,2023-09-07
5021,721,23,26,2023-03-18
5022,1248,26,3,2023-03-28
5023,43,6,17,2023-09-09
5024,264,23,9,2023-08-10
5025,1780,28,29,2023-03-13
5026,1027,17,1,2023-07-21
5027,1661,30,18,2023-02-28
5028,1292,14,41,2023-10-03
5029,596,5,20,2023-08-09
5030,1040,23,41,2023-06-06
5031,1358,17,34,2023-06-30
5032,1488,2,28,2023-08-01
5033,1083,9,48,2023-05-09
5034,1013,12,35,2023-08-31
5035,177,19,16,2023-06-21
5036,63,22,21,2023-12-31
5037,958,7,13,2023-09-27
5038,1003,9,35,2023-06-12
5039,561,21,42,2023-01-24
5040,1331,16,32,2023-07-12
5041,1270,20,50,2023-10-21
5042,1313,11,38,2023-05-09
5043,1822,12,6,2023-02-10
5044,955,15,50,2023-01-31
5045,1356,18,38,2023-02-05
5046,1551,19,38,2023-12-27
5047,850,16,13,2023-09-10
5048,1279,15,46,2023-12-31
5049,604,5,39,2023-08-03
5050,1534,11,13,2023-10-14
5051,1815,15,47,2023-09-13
5052,1742,29,12,2023-07-05
5053,606,18,33,2023-03-02
5054,1761,13,28,2023-09-19
5055,1837,4,3,2023-10-03
5056,830,17,18,2023-04-21
5057,1487,4,26,2023-11-13
5058,1223,16,40,2023-05-21
5059,1295,23,2,2023-08-21
5060,746,15,4,2023-01-23
5061,558,14,50,2023-03-20
5062,64,12,28,2023-01-31
5063,1254,3,28,2023-01-04
5064,942,10,25,2023-04-28
5065,1976,8,26,2023-03-07
5066,249,6,45,2023-10-14
5067,1270,22,47,2023-06-25
5068,940,14,2,2023-05-03
5069,1611,17,42,2023-08-19
5070,157,21,34,2023-02-12
5071,735,19,30,2023-01-04
5072,1726,16,21,2023-07-09
5073,985,15,44,2023-10-31
5074,1588,26,37,2023-09-07
5075,1974,15,44,2023-05-24
5076,1112,1,23,2023-12-11
5077,1337,24,33,2023-11-29
5078,1875,23,2,2023-06-07
5079,1090,23,27,2023-03-06
5080,662,12,48,2023-11-21
5081,1044,10,22,2023-09-27
5082,33,14,34,2023-03-16
5083,1864,10,16,2023-01-29
5084,1817,10,20,2023-12-01
5085,558,20,26,2023-08-26
5086,73,29,16,2023-06-02
5087,1890,11,6,2023-04-04
5088,825,22,45,2023-08-25
5089,1367,16,44,2023-11-18
5090,1157,29,23,2023-04-25
5091,1079,9,42,2023-10-23
5092,61,15,37,2023-08-07
5093,1881,14,8,2023-09-03
5094,1544,19,6,2023-02-01
5095,272,9,37,2023-01-20
5096,246,4,22,2023-02-22
5097,1200,21,6,2023-07-25
5098,628,7,32,2023-08-07
5099,1341,22,17,2023-07-14
5100,1807,26,38,2023-11-01
5101,705,8,17,2023-07-14
5102,662,24,37,2023-12-11
5103,1155,8,23,2023-03-23
5104,1126,19,49,2023-01-01
5105,310,15,49,2023-06-16
5106,1806,16,13,2023-11-13
5107,1316,30,32,2023-07-02
5108,1746,26,22,2023-12-16
5109,495,22,7,2023-09-30
5110,1385,23,22,2023-06-06
5111,338,9,21,2023-12-28
5112,579,26,6,2023-07-20
5113,10,26,14,2023-07-11
5114,49,30,16,2023-12-07
5115,1511,12,3,2023-10-26
5116,623,16,9,2023-03-17
5117,1345,4,47,2023-05-20
5118,731,5,21,2023-11-02
5119,1593,8,50,2023-07-15
5120,795,1,30,2023-03-02
5121,971,28,30,2023-12-26
5122,1649,6,42,2023-11-03
5123,133,15,42,2023-11-29
5124,1607,4,32,2023-12-20
5125,83,21,23,2023-03-24
5126,57,11,3,2023-11-30
5127,376,5,1,2023-01-05
5128,349,18,3,2023-08-07
5129,271,24,37,2023-09-11
5130,1507,15,7,2023-03-29
5131,111,18,3,2023-07-28
5132,869,20,36,2023-06-29
5133,887,28,49,2023-07-27
5134,76,13,3,2023-09-30
5135,1182,5,4,2023-03-06
5136,1556,30,31,2023-01-21
5137,1957,1,2,2023-06-26
5138,1667,22,14,2023-12-29
5139,329,18,37,2023-01-22
5140,122,14,31,2023-11-21
5141,41,5,2,2023-02-05
5142,1191,6,31,2023-09-07
5143,922,27,47,2023-05-29
5144,642,24,43,2023-03-14
5145,1047,25,22,2023-04-01
5146,279,29,10,2023-06-25
5147,763,28,30,2023-05-06
5148,469,16,33,2023-07-23
5149,1424,22,19,2023-09-03
5150,9,21,46,2023-04-09
5151,13,12,25,2023-09-28
5152,924,20,46,2023-02-13
5153,923,18,1,2023-08-10
5154,1843,2,32,2023-04-07
5155,1856,23,25,2023-02-05
5156,1076,21,41,2023-06-17
5157,1233,23,17,2023-01-30
5158,1574,13,14,2023-10-09
5159,1636,27,45,2023-03-26
5160,1729,17,13,2023-12-23
5161,1426,17,38,2023-05-01
5162,1215,16,39,2023-10-14
5163,1075,21,2,2023-09-05
5164,1417,18,32,2023-07-03
5165,653,8,32,2023-09-10
5166,1704,30,40,2023-09-30
5167,1847,3,6,2023-07-28
5168,621,17,25,2023-12-20
5169,1743,29,3,2023-01-24
5170,1963,18,18,2023-05-02
5171,1324,26,50,2023-08-13
5172,1646,26,38,2023-05-03
5173,196,23,43,2023-10-21
5174,417,6,3,2023-06-22
5175,664,28,48,2023-05-23
5176,1444,8,5,2023-06-18
5177,1779,23,24,2023-02-26
5178,1664,30,34,2023-02-11
5179,1641,26,47,2023-11-05
5180,1546,13,48,2023-04-29
5181,1380,8,39,2023-05-01
5182,148,19,48,2023-11-08
5183,1001,6,24,2023-09-08
5184,1389,29,36,2023-12-09
5185,364,23,28,2023-11-28
5186,1995,15,48,2023-12-07
5187,1676,10,49,2023-12-07
5188,1726,27,34,2023-12-03
5189,402,17,16,2023-07-01
5190,606,1,36,2023-06-14
5191,1516,7,7,2023-09-21
5192,229,29,18,2023-07-29
5193,1599,27,6,2023-01-11
5194,1876,13,50,2023-07-01
5195,537,3,28,2023-09-08
5196,268,19,39,2023-05-18
5197,1429,15,34,2023-08-06
5198,1817,5,41,2023-08-27
5199,1035,11,29,2023-12-03
5200,1344,22,4,2023-03-28
5201,1737,18,14,2023-10-25
5202,126,3,5,2023-10-20
5203,306,6,25,2023-04-02
5204,1726,3,39,2023-07-27
5205,1535,30,8,2023-07-23
5206,1113,5,15,2023-07-05
5207,1379,9,19,2023-03-26
5208,628,28,11,2023-11-11
5209,1376,19,20,2023-06-01
5210,689,28,36,2023-06-05
5211,1038,27,18,2023-10-20
5212,1281,13,14,2023-01-21
5213,1233,29,38,2023-06-10
5214,281,6,25,2023-12-05
5215,443,11,16,2023-06-05
5216,1864,21,18,2023-05-23
5217,837,21,1,2023-09-14
5218,389,27,40,2023-04-17
5219,617,30,1,2023-10-11
5220,1507,14,1,2023-02-19
5221,147,6,21,2023-02-04
5222,1303,6,25,2023-08-12
5223,521,17,27,2023-06-05
5224,630,11,10,2023-07-10
5225,1630,15,50,2023-07-03
5226,434,9,12,2023-08-25
5227,144,21,28,2023-10-24
5228,289,17,49,2023-11-19
5229,1410,24,32,2023-10-31
5230,14,7,33,2023-12-08
5231,257,7,8,2023-02-27
5232,1370,30,42,2023-02-08
5233,1722,21,26,2023-08-29
5234,1369,1,42,2023-01-25
5235,1424,25,50,2023-11-12
5236,1231,27,41,2023-04-27
5237,858,25,2,2023-12-08
5238,943,8,35,2023-08-28
5239,1196,5,34,2023-06-24
5240,464,30,6,2023-12-06
5241,270,19,31,2023-08-16
5242,1245,8,23,2023-09-10
5243,1176,17,12,2023-04-21
5244,623,19,28,2023-08-29
5245,1207,12,15,2023-08-12
5246,1423,27,19,2023-10-25
5247,1875,23,12,2023-02-21
5248,72,30,50,2023-08-09
5249,1442,15,48,2023-10-31
5250,1922,4,2,2023-10-15
5251,1307,23,11,2023-06-01
5252,74,12,44,2023-04-28
5253,355,27,37,2023-10-06
5254,1751,13,38,2023-05-15
5255,497,14,25,2023-07-28
5256,1352,5,43,2023-05-07
5257,988,22,21,2023-10-20
5258,1559,16,42,2023-01-07
5259,580,30,36,2023-08-10
5260,910,7,9,2023-03-18
5261,1471,15,12,2023-12-04
5262,373,13,10,2023-12-17
5263,362,26,46,2023-10-05
5264,93,16,5,2023-11-30
5265,1345,12,33,2023-12-04
5266,324,7,5,2023-08-15
5267,384,16,16,2023-10-02
5268,575,23,37,2023-12-17
5269,736,23,37,2023-10-22
5270,737,27,29,2023-04-27
5271,1905,13,18,2023-10-19
5272,346,29,29,2023-09-28
5273,1873,23,6,2023-06-06
5274,1127,3,18,2023-03-01
5275,1239,15,32,2023-07-03
5276,1216,28,42,2023-05-24
5277,1696,3,47,2023-06-10
5278,1908,7,31,2023-03-30
5279,719,30,11,2023-01-16
5280,781,18,26,2023-09-06
5281,1020,14,28,2023-04-08
5282,1218,18,27,2023-04-14
5283,1404,19,19,2023-10-27
5284,1427,14,45,2023-08-23
5285,664,20,27,2023-11-03
5286,1773,6,20,2023-10-01
5287,600,29,3,2023-09-18
5288,11,8,16,2023-08-27
5289,187,26,39,2023-09-19
5290,726,26,44,2023-11-28
5291,1039,7,29,2023-04-25
5292,778,20,15,2023-09-25
5293,1321,18,30,2023-01-12
5294,411,18,40,2023-03-14
5295,956,15,49,2023-12-28
5296,585,20,1,2023-11-01
5297,1076,22,29,2023-06-27
5298,1664,19,30,2023-09-17
5299,1052,22,40,2023-09-16
5300,577,21,46,2023-09-27
5301,1041,21,32,2023-11-16
5302,1375,2,10,2023-04-30
5303,1452,8,27,2023-06-18
5304,1674,21,8,2023-03-09
5305,1855,11,36,2023-02-28
5306,1253,18,42,2023-05-10
5307,1790,23,35,2023-09-23
5308,989,13,36,2023-03-16
5309,1234,9,48,2023-03-31
5310,1455,9,36,2023-12-23
5311,1318,17,25,2023-06-03
5312,743,7,20,2023-08-06
5313,1777,9,45,2023-01-28
5314,1606,22,17,2023-05-10
5315,1128,1,23,2023-03-07
5316,204,2,25,2023-05-24
5317,1077,4,48,2023-11-09
5318,974,14,49,2023-10-04
5319,940,4,31,2023-04-13
5320,1399,2,6,2023-11-10
5321,1866,8,35,2023-02-06
5322,1078,18,4,2023-09-06
5323,1300,19,40,2023-06-05
5324,1359,14,20,2023-05-12
5325,1055,20,41,2023-02-16
5326,1159,25,1,2023-07-14
5327,1082,10,45,2023-04-13
5328,105,17,26,2023-11-24
5329,1290,8,34,2023-06-20
5330,1546,28,10,2023-03-30
5331,1520,14,23,2023-09-03
5332,253,21,49,2023-02-27
5333,295,23,24,2023-04-15
5334,668,8,13,2023-06-29
5335,1182,5,29,2023-03-10
5336,549,16,46,2023-10-29
5337,631,8,27,2023-06-02
5338,1091,10,31,2023-01-25
5339,1778,27,43,2023-02-04
5340,299,8,10,2023-01-15
5341,1487,9,31,2023-04-16
5342,1749,18,39,2023-08-06
5343,1844,3,10,2023-03-15
5344,101,17,24,2023-12-10
5345,1080,20,33,2023-10-12
5346,332,15,14,2023-02-07
5347,836,21,35,2023-07-16
5348,1775,27,45,2023-10-07
5349,393,17,34,2023-10-02
5350,1767,8,17,2023-06-23
5351,874,2,21,2023-11-01
5352,381,17,32,2023-02-13
5353,92,18,3,2023-06-03
5354,1815,29,15,2023-06-02
5355,447,5,8,2023-10-18
5356,109,9,32,2023-05-22
5357,317,9,38,2023-09-13
5358,1192,2,26,2023-11-08
5359,1836,2,30,2023-05-14
5360,1944,19,9,2023-02-01
5361,1459,23,32,2023-01-26
5362,442,27,11,2023-09-12
5363,218,3,22,2023-08-11
5364,1246,17,34,2023-02-25
5365,673,14,41,2023-10-20
5366,1552,14,18,2023-05-05
5367,278,14,19,2023-08-18
5368,1009,6,18,2023-02-22
5369,569,3,37,2023-04-11
5370,1598,1,18,2023-11-30
5371,1010,30,12,2023-10-19
5372,875,16,4,2023-12-23
5373,466,29,47,2023-09-24
5374,839,4,43,2023-10-10
5375,754,29,27,2023-01-02
5376,1626,1,5,2023-01-22
5377,1608,17,6,2023-03-07
5378,838,28,13,2023-07-31
5379,30,18,23,2023-08-24
5380,359,26,42,2023-01-17
5381,1943,8,25,2023-01-14
5382,1312,2,46,2023-01-07
5383,86,27,4,2023-12-01
5384,1258,18,32,2023-08-10
5385,747,27,44,2023-04-14
5386,313,27,15,2023-01-01
5387,365,16,26,2023-10-14
5388,1801,26,42,2023-09-04
5389,1823,10,11,2023-04-01
5390,1863,8,9,2023-11-10
5391,905,12,11,2023-11-08
5392,1293,22,2,2023-08-02
5393,698,16,45,2023-02-12
5394,131,12,27,2023-03-15
5395,803,11,26,2023-08-30
5396,789,20,8,2023-02-18
5397,1856,19,21,2023-12-30
5398,351,1,21,2023-11-12
5399,180,27,8,2023-08-10
5400,1826,3,1,2023-12-16
5401,1504,12,38,2023-05-24
5402,1913,30,13,2023-11-25
5403,1187,9,9,2023-07-28
5404,1807,21,28,2023-04-09
5405,1912,29,6,2023-07-07
5406,1120,22,47,2023-04-24
5407,774,5,23,2023-06-24
5408,510,1,48,2023-09-28
5409,365,10,36,2023-03-04
5410,981,17,17,2023-10-11
5411,353,4,9,2023-08-13
5412,800,15,12,2023-06-10
5413,1460,19,22,2023-02-05
5414,1107,27,12,2023-05-21
5415,1249,8,6,2023-11-14
5416,412,28,44,2023-07-15
5417,735,28,9,2023-05-31
5418,981,23,37,2023-09-26
5419,118,15,3,2023-12-10
5420,482,27,34,2023-02-09
5421,192,7,8,2023-08-26
5422,591,15,10,2023-08-10
5423,590,8,47,2023-10-08
5424,659,30,41,2023-08-13
5425,107,26,42,2023-06-03
5426,382,23,43,2023-10-07
5427,783,10,9,2023-12-19
5428,390,18,14,2023-02-08
5429,244,4,37,2023-08-05
5430,585,15,27,2023-09-01
5431,869,11,41,2023-04-19
5432,468,22,32,2023-03-02
5433,866,3,4,2023-07-17
5434,934,15,2,2023-10-03
5435,1562,3,33,2023-06-21
5436,1234,15,21,2023-09-29
5437,604,6,1,2023-09-28
5438,1661,1,44,2023-02-11
5439,1015,14,11,2023-07-08
5440,1971,16,1,2023-09-17
5441,1097,1,46,2023-06-01
5442,1659,21,11,2023-05-11
5443,1333,17,7,2023-04-24
5444,1720,26,2,2023-08-10
5445,1723,8,15,2023-02-23
5446,1734,18,8,2023-12-04
5447,1614,16,47,2023-10-23
5448,860,6,26,2023-02-11
5449,1210,10,40,2023-04-03
5450,1880,10,42,2023-09-17
5451,1277,5,35,2023-10-08
5452,13,26,46,2023-12-22
5453,299,28,41,2023-07-11
5454,1100,12,41,2023-05-05
5455,1075,20,21,2023-10-23
5456,787,17,38,2023-12-14
5457,149,14,8,2023-12-07
5458,1755,14,43,2023-02-04
5459,122,3,32,2023-02-16
5460,1235,29,8,2023-06-02
5461,1304,12,44,2023-08-26
5462,538,20,10,2023-01-05
5463,1709,18,23,2023-05-05
5464,1180,12,4,2023-11-24
5465,1262,2,48,2023-03-28
5466,376,2,38,2023-01-03
5467,82,27,30,2023-06-14
5468,492,17,41,2023-08-11
5469,356,10,23,2023-12-15
5470,925,18,5,2023-10-24
5471,1297,22,21,2023-12-09
5472,1604,19,6,2023-12-07
5473,1068,26,49,2023-01-25
5474,1005,21,17,2023-02-08
5475,1597,1,25,2023-04-15
5476,123,24,24,2023-01-05
5477,1373,29,22,2023-05-16
5478,708,4,13,2023-01-04
5479,330,25,17,2023-06-18
5480,1433,4,14,2023-11-12
5481,991,30,34,2023-11-06
5482,323,2,26,2023-03-19
5483,1135,19,19,2023-01-19
5484,770,21,26,2023-07-24
5485,1113,12,3,2023-12-21
5486,433,10,2,2023-11-20
5487,710,13,28,2023-02-02
5488,794,29,2,2023-05-30
5489,712,30,22,2023-07-12
5490,1123,22,7,2023-05-19
5491,539,23,4,2023-09-29
5492,601,20,49,2023-07-15
5493,1170,23,38,2023-05-07
5494,1718,15,39,2023-12-15
5495,257,26,20,2023-08-19
5496,1213,3,6,2023-02-13
5497,1264,23,9,2023-08-18
5498,871,20,31,2023-08-04
5499,899,29,26,2023-09-01
5500,1527,13,36,2023-01-09
5501,1732,8,26,2023-09-07
5502,809,25,28,2023-07-19
5503,677,7,5,2023-11-30
5504,1843,24,10,2023-03-20
5505,271,8,18,2023-09-02
5506,1544,18,15,2023-07-09
5507,550,9,33,2023-03-27
5508,1138,6,5,2023-09-28
5509,1363,27,37,2023-09-19
5510,568,4,40,2023-01-01
5511,1967,15,22,2023-01-20
5512,986,5,22,2023-05-10
5513,359,26,22,2023-11-22
5514,1674,5,15,2023-09-15
5515,1638,7,17,2023-05-11
5516,1358,30,45,2023-01-07
5517,1713,9,28,2023-12-06
5518,1193,7,22,2023-08-29
5519,1363,9,21,2023-07-11
5520,798,20,42,2023-11-06
5521,1285,10,17,2023-10-24
5522,887,30,5,2023-04-25
5523,1759,26,18,2023-04-12
5524,1223,4,17,2023-12-04
5525,211,6,4,2023-11-15
5526,287,24,7,2023-01-01
5527,1716,14,25,2023-01-25
5528,1786,9,37,2023-07-28
5529,743,1,40,2023-05-23
5530,1496,17,40,2023-07-16
5531,1506,13,43,2023-05-25
5532,1047,24,9,2023-05-29
5533,1584,27,19,2023-06-30
5534,1133,7,9,2023-02-24
5535,296,9,23,2023-12-29
5536,6,11,31,2023-05-18
5537,550,3,32,2023-07-28
5538,681,26,31,2023-07-04
5539,1892,12,17,2023-03-06
5540,795,21,48,2023-02-06
5541,203,3,39,2023-04-22
5542,325,15,22,2023-09-20
5543,825,21,35,2023-03-17
5544,1809,10,30,2023-10-23
5545,244,1,40,2023-06-27
5546,327,14,37,2023-09-11
5547,987,27,26,2023-01-01
5548,1071,20,6,2023-05-28
5549,761,6,34,2023-12-30
5550,1615,2,32,2023-06-08
5551,1646,29,25,2023-11-20
5552,1037,23,13,2023-09-25
5553,907,8,38,2023-05-30
5554,1404,1,38,2023-05-09
5555,365,29,2,2023-05-06
5556,1626,4,5,2023-01-01
5557,1366,27,11,2023-04-27
5558,1884,4,11,2023-05-29
5559,1816,29,24,2023-09-26
5560,1245,5,14,2023-07-08
5561,73,30,45,2023-05-21
5562,1770,28,30,2023-04-15
5563,1796,28,40,2023-09-09
5564,1649,20,47,2023-10-08
5565,1070,9,44,2023-12-10
5566,1528,23,35,2023-04-11
5567,274,13,21,2023-10-09
5568,1579,18,5,2023-12-24
5569,208,17,38,2023-06-12
5570,1953,25,2,2023-07-22
5571,1885,1,40,2023-04-10
5572,1639,22,37,2023-10-08
5573,124,15,49,2023-09-14
5574,1034,2,34,2023-04-04
5575,1353,16,11,2023-11-20
5576,1211,20,36,2023-10-06
5577,543,22,11,2023-08-15
5578,1692,5,9,2023-12-28
5579,60,27,6,2023-05-30
5580,1785,22,34,2023-12-17
5581,899,19,47,2023-03-03
5582,886,5,37,2023-05-09
5583,1975,2,32,2023-07-06
5584,782,7,12,2023-03-09
5585,442,3,45,2023-01-30
5586,1241,17,32,2023-10-31
5587,911,30,17,2023-10-02
5588,1026,24,4,2023-05-07
5589,1560,24,42,2023-08-01
5590,1742,3,33,2023-11-02
5591,832,13,43,2023-05-14
5592,1008,7,48,2023-08-07
5593,1735,25,43,2023-11-15
5594,1380,24,9,2023-06-06
5595,626,3,34,2023-07-07
5596,1816,15,39,2023-06-11
5597,1691,29,30,2023-05-09
5598,1189,18,50,2023-10-31
5599,998,29,20,2023-03-30
5600,734,10,39,2023-06-11
5601,91,23,23,2023-02-05
5602,167,7,41,2023-08-15
5603,959,9,44,2023-05-31
5604,207,5,35,2023-03-22
5605,1306,20,23,2023-02-16
5606,1089,8,48,2023-07-23
5607,1912,14,39,2023-05-28
5608,516,4,23,2023-08-19
5609,1181,20,37,2023-01-27
5610,1785,28,23,2023-07-08
5611,1793,14,39,2023-06-14
5612,747,12,28,2023-07-31
5613,306,2,19,2023-11-04
5614,1902,13,49,2023-03-16
5615,395,1,48,2023-04-02
5616,1098,20,30,2023-03-03
5617,187,7,21,2023-03-07
5618,1598,28,24,2023-03-21
5619,1361,25,21,2023-05-20
5620,1700,9,26,2023-05-10
5621,1592,28,50,2023-09-11
5622,623,26,36,2023-11-16
5623,730,17,26,2023-01-29
5624,240,21,33,2023-07-21
5625,533,23,36,2023-08-25
5626,141,13,4,2023-03-28
5627,1289,23,9,2023-04-06
5628,139,10,8,2023-10-14
5629,459,16,2,2023-12-05
5630,70,6,29,2023-10-16
5631,385,16,23,2023-09-09
5632,630,11,6,2023-06-29
5633,198,26,43,2023-04-10
5634,205,20,36,2023-03-14
5635,1750,3,46,2023-05-11
5636,568,28,21,2023-07-01
5637,1823,29,22,2023-07-13
5638,982,9,9,2023-01-18
5639,805,15,34,2023-05-06
5640,1711,28,26,2023-07-30
5641,859,13,1,2023-01-07
5642,882,10,36,2023-04-24
5643,974,20,44,2023-12-06
5644,640,24,5,2023-03-25
5645,1455,13,41,2023-12-05
5646,1914,17,22,2023-12-27
5647,325,7,4,2023-04-12
5648,442,28,48,2023-04-03
5649,804,6,2,2023-11-12
5650,288,13,16,2023-04-12
5651,226,28,16,2023-09-08
5652,1088,17,22,2023-01-24
5653,967,15,43,2023-12-31
5654,938,4,1,2023-06-16
5655,560,28,15,2023-05-20
5656,714,15,24,2023-04-04
5657,498,14,4,2023-06-30
5658,849,21,18,2023-03-05
5659,926,11,17,2023-01-04
5660,1941,24,7,2023-04-04
5661,60,4,50,2023-09-29
5662,1421,3,45,2023-10-10
5663,257,2,10,2023-05-12
5664,577,20,1,2023-03-13
5665,239,27,2,2023-10-31
5666,1825,10,49,2023-03-22
